timestamp,m5_price_momentum_3,m5_price_momentum_6,m5_price_acceleration,m5_volatility_3,m5_volatility_6,m5_max_move_3,m5_avg_range_3,m5_avg_range_6,m5_range_expansion,m5_trend_consistency,m5_volume_trend,m5_volume_avg,m5_spread_avg,m5_spread_volatility,m5_spread_trend,m5_resistance_distance,m5_support_distance,m15_momentum_4h,m15_momentum_2h,m15_momentum_1h,m15_trend_slope,m15_vol_regime,m15_avg_range,m15_range_volatility,m15_current_range_percentile,m15_price_vs_sma20,m15_price_vs_sma50,m15_sma20_vs_sma50,momentum_confluence,momentum_divergence,vol_m5_vs_m15,vol_regime_alignment,price_level_diff,price_level_alignment,trend_strength_ratio,session_asia,session_london,session_newyork,session_overlap,session_transition,session_vol_anomaly,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,is_weekend,current_open,current_high,current_low,current_close,current_volume,current_spread,target_direction_1,target_direction_3,target_direction_5,target_price_1,target_return_1
2023-11-08 20:30:00+00:00,0.0499999999999545,0.0499999999999545,0.0499999999999545,7.961502942102525e-06,8.977202493793249e-06,1.5636116301509517e-05,0.0,0.0,1,0.4545454545454545,,0.0,0.0003,0.0,0,0.0,3.127141766363183e-05,0,0,2.039999999999964,0.5883214285715291,0.8114379471889089,3.446249999999992,1.151383484583426,-0.5612812834759853,0,0,0,1,0,0.0185482835127018,0,0.0002344806384126,1,0.1111371706257185,0,0,1,0,0,0.7692307692307692,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,1918.685,1918.685,1918.685,1918.685,0,0.0003,0,0,0,1918.535,-0.0003126408512167389
2023-11-08 20:45:00+00:00,0.0699999999999363,0.1269999999999527,0.0129999999999199,2.1059484094247384e-05,1.47032784688779e-05,3.647609643242511e-05,0.0,0.0,1,0.3636363636363636,,0.0,0.0003,0.0,0,0.0,4.689612768248099e-05,0,0,2.511000000000194,0.650488095238247,0.751625167167935,3.2162500000000023,1.3838862205501676,-1.39191356297648,0,0,0,0,1,0.0305916570176904,0,0.000312738626087,1,0.1166301919006029,0,0,1,0,0,0.7692307692307693,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,0,1919.135,1919.135,1919.135,1919.135,0,0.0003,0,0,0,1917.634,-0.000469629170174124
2023-11-08 21:00:00+00:00,0.0900000000001455,0.0500000000001819,0.1300000000001091,1.3791257619708868e-05,1.6943986420941308e-05,3.127532975932823e-05,0.0,0.0,1,0.3636363636363636,,0.0,0.0003,0.0,0,0.0,4.691079391313972e-05,0,0,0.0190000000000054,0.4411428571430047,0.8239242187362439,3.147125000000017,1.4402897959884944,-0.867967685032354,0,0,0,0,1,0.0218614453618848,0,0.0004698498253577,1,0.0998421014148979,0,0,0,0,1,1.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0,1918.535,1918.535,1918.535,1918.535,0,0.0003,0,0,0,1915.825,-0.0009433499823219282
2023-11-08 21:15:00+00:00,0.0160000000000763,-0.0239999999998872,0.05600000000004,4.817228617473042e-06,1.0324606721002426e-05,8.343684717138089e-06,0.0,0.0,1,0.2727272727272727,,0.0,0.0003,0.0,0,1.2515422650978876e-05,8.34361510073163e-06,0,0,-2.8599999999999,0.028214285714432,0.944703929546032,3.101249999999993,1.4726043741810633,-0.7186247837873011,0,0,0,0,1,0.0264167302986906,0,0.0009442407317996,1,0.0088363219460251,0,0,0,0,1,1.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0,1917.634,1917.634,1917.634,1917.634,0,0.0003,0,0,0,1913.605,-0.0011587697206164593
2023-11-08 21:30:00+00:00,-0.0299999999999727,0.0,-0.0599999999999454,2.724453995746936e-11,1.8380385014631827e-05,5.219656181276733e-06,0.0,0.0,1,0.2727272727272727,,0.0,0.0003,0.0,0,3.1318100557172724e-05,5.219683426195454e-06,0,0,-5.529999999999973,-0.3528095238094614,0.856307790389823,2.8600000000000136,1.2793669193338768,0.0937963911576551,0,0,0,1,0,0.0225070189969174,0,0.0011601140256218,0,0.0134978544632224,0,0,0,0,1,1.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0,1915.825,1915.825,1915.825,1915.825,0,0.0003,1,1,1,1913.965,0.00018812659874933857
2023-11-08 21:45:00+00:00,0.099999999999909,0.2000000000000454,-2.273736754432321e-13,2.681766764439968e-05,1.76965484938389e-05,4.7033861767520335e-05,0.0,0.0,1,0.4545454545454545,,0.0,0.0003,0.0,0,0.0,8.883756052062612e-05,0,0,-4.570000000000164,-0.735488095237859,1.2201091449249664,2.65625,1.338626454883684,-0.7815847327557939,0,0,0,1,0,0.0305039734381459,0,0.0001880912137891,1,0.2778300351661438,0,0,0,0,1,1.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,0,1913.605,1913.605,1913.605,1913.605,0,0.0003,1,1,1,1914.855,0.00046500327853449264
2023-11-08 22:00:00+00:00,0.0399999999999636,0.0899999999999181,-0.0099999999999909,7.981122258615162e-06,1.1327485759960435e-05,1.5674595399417512e-05,0.0,0.0,1,0.4545454545454545,,0.0,0.0003,0.0,0,0.0,5.2247559385834674e-05,0,0,-2.7789999999999964,-0.8245119047617667,1.413675359835288,2.164999999999992,0.6960560322272701,-0.7973496016174901,0,0,0,1,0,0.0143862231458441,0,0.0004647871509853,1,0.0449647192484275,0,0,0,0,0,1.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0,1913.965,1913.965,1913.965,1913.965,0,0.0003,0,0,0,1914.665,-9.922422324404323e-05
2023-11-08 22:15:00+00:00,-0.0699999999999363,-0.0599999999999454,-0.0799999999999272,3.0148760328918334e-06,1.04443550884496e-05,1.566640991157442e-05,0.0,0.0,1,0.5454545454545454,,0.0,0.0003,0.0,0,3.655629277409325e-05,0.0,0,0,-1.160000000000082,-0.7490119047618675,1.1310912880674957,1.901124999999979,0.6954329458279206,-1.3259725549849593,0,0,0,1,0,0.0181298745727505,0,9.923406966756826e-05,1,0.3683844963383639,0,0,0,0,0,1.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0,1914.855,1914.855,1914.855,1914.855,0,0.0003,0,1,0,1914.425,-0.0001253482985273946
2023-11-08 22:30:00+00:00,-0.0099999999999909,-0.0099999999999909,-0.0099999999999909,3.015395663452002e-06,2.132206721587419e-06,5.22281849402173e-06,0.0,0.0,1,0.0909090909090909,,0.0,0.0003,0.0,0,5.222845771971026e-06,0.0,0,0,0.8199999999999363,-0.5495833333332193,0.4641700381089789,1.6873749999999743,0.6402927762248882,-0.932971637634472,0,0,0,1,0,0.0105103944247811,0,0.0001253640126931,1,0.0416614438208552,0,0,0,0,0,1.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0,1914.665,1914.665,1914.665,1914.665,0,0.0003,0,0,0,1914.255,-8.879950899087774e-05
2023-11-08 22:45:00+00:00,0.0599999999999454,0.0499999999999545,0.0699999999999363,1.809530374371601e-05,1.3385901147740142e-05,3.134198546250744e-05,0.0,0.0,1,0.1818181818181818,,0.0,0.0003,0.0,0,0.0,3.1341003173248065e-05,0,0,0.290000000000191,-0.3164642857142009,0.5480766922962562,1.601124999999996,0.7401533504233231,-1.3525913237132232,0,0,0,0,1,0.0170270319650278,0,8.880739504394419e-05,1,0.3529098354674149,0,0,0,0,0,1.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,0,1914.425,1914.425,1914.425,1914.425,0,0.0003,1,0,0,1915.015,0.0003970212954909069
2023-11-08 23:00:00+00:00,-0.0599999999999454,-0.0699999999999363,-0.0499999999999545,5.223841614003971e-06,7.68925112383923e-06,1.5671483906687378e-05,0.0,0.0,1,0.4545454545454545,,0.0,0.0003,0.0,0,4.179171531479726e-05,0.0,0,0,0.1600000000000818,-0.0146428571427285,0.6592982735185792,1.5252499999999714,0.7365934622106189,-0.3193756285780624,0,0,0,0,1,0.0177848686744604,0,0.0003968637321378,1,0.0789787122074678,0,0,0,0,0,1.0,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0,1914.255,1914.255,1914.255,1914.255,0,0.0003,0,0,0,1914.215,-0.00041775129698728986
2023-11-08 23:15:00+00:00,0.0099999999999909,-0.0429999999998926,0.0629999999998744,1.2059464803924867e-05,1.1678347970670613e-05,1.5665755441984786e-05,0.0,0.0,1,0.1818181818181818,,0.0,0.0003,0.0,0,2.0887564849342496e-05,5.221891212335624e-06,0,0,-0.4500000000000455,0.0890476190478207,1.1726602091173068,1.4486249999999927,0.7063008135955423,-0.0263697841506303,0,0,0,0,1,0.0408974959077676,0,0.0004179258860682,1,0.0124947781087734,0,0,0,0,0,1.0,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0,1915.015,1915.015,1915.015,1915.015,0,0.0003,0,0,0,1913.505,-0.00037090922388538505
2023-11-08 23:30:00+00:00,0.0799999999999272,0.0899999999999181,0.0699999999999363,1.596051116296235e-05,1.4683913387345176e-05,3.134575147512031e-05,0.0,0.0,1,0.2727272727272727,,0.0,0.0003,0.0,0,0.0,5.74648093343224e-05,0,0,-0.9199999999998454,-0.0659523809523225,1.199016218609873,1.2398749999999836,0.3417436121254771,0.2051976906424638,0,0,0,0,1,0.0324172514902291,0,0.000371046848584,1,0.1126342637493492,0,0,0,0,0,1.0,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0,1914.215,1914.215,1914.215,1914.215,0,0.0003,0,0,0,1913.135,-0.0001933624422200131
2023-11-08 23:45:00+00:00,0.0,0.1100000000001273,-0.1100000000001273,1.3826887977032792e-05,1.4564717033266107e-05,1.5678281660491677e-05,0.0,0.0,1,0.5454545454545454,,0.0,0.0003,0.0,0,0.0,3.135607171142631e-05,0,0,-1.1200000000001182,-0.210833333333299,1.1208116297445592,1.09862499999997,0.3961107123376176,-1.561747715302649,0,0,0,0,0,0.0454642103834405,0,0.000193399838485,1,0.0,0,0,0,0,0,1.0,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,0,1913.505,1913.505,1913.505,1913.505,0,0.0003,0,1,0,1912.985,-7.840533992642396e-05
2023-11-09 00:00:00+00:00,0.0,-0.0099999999999909,0.0099999999999909,0.0,2.13391191186369e-06,0.0,0.0,0.0,1,0.0909090909090909,,0.0,0.0003,0.0,0,5.227022661751996e-06,0.0,0,0,-2.0300000000002,-0.2530952380951029,0.5066344004845003,1.022374999999954,0.3380692817836768,-0.0661846586057805,0,0,0,0,0,0.0105700538005985,0,7.841148780575433e-05,1,0.0,1,0,0,0,1,1.2499999999999998,0.0,1.0,0.4338837391175582,-0.900968867902419,0,1913.135,1913.135,1913.135,1913.135,0,0.0003,1,1,0,1913.305,0.00016727784065229123
2023-11-09 00:15:00+00:00,-0.0200000000002091,-0.0099999999999909,-0.0300000000004274,6.036056039529892e-06,5.139523006153879e-06,1.0454755737798749e-05,0.0,0.0,1,0.0909090909090909,,0.0,0.0003,0.0,0,1.0454865040870254e-05,0.0,0,0,-0.9099999999998544,-0.2445238095237626,0.7968621405903445,1.027499999999975,0.3376282824984778,-0.0222137788472356,0,0,0,0,1,0.0246537531227159,0,0.0001672498634562,1,0.0625104548656625,1,0,0,0,1,1.25,0.0,1.0,0.4338837391175582,-0.900968867902419,0,1912.985,1912.985,1912.985,1912.985,0,0.0003,0,0,0,1913.275,-1.5679674698954038e-05
2023-11-09 00:30:00+00:00,0.0099999999999909,0.0099999999999909,0.0099999999999909,7.983717458953265e-06,6.110107710698672e-06,1.04531711000444e-05,0.0,0.0,1,0.4545454545454545,,0.0,0.0003,0.0,0,5.226558233000439e-06,1.045311646600088e-05,0,0,-0.2300000000000182,-0.2317857142855509,0.6634789848548578,0.9374999999999716,0.4073520765698209,-1.3931437511717462,0,0,0,0,1,0.0283559358584435,0,1.5679920555054927e-05,1,0.3333281067751003,1,0,0,0,1,1.25,0.0,1.0,0.4338837391175582,-0.900968867902419,0,1913.305,1913.305,1913.305,1913.305,0,0.0003,1,0,1,1913.285,5.226640185096443e-06
2023-11-09 00:45:00+00:00,0.0199999999999818,0.0300000000002,0.0099999999997635,1.3153438967429698e-05,1.180355329514784e-05,1.5680084463287614e-05,0.0,0.0,1,0.4545454545454545,,0.0,0.0003,0.0,0,1.0453280370036618e-05,2.6133200925210384e-05,0,0,0.1500000000000909,-0.2090476190475465,0.6556945609581418,0.9149999999999636,0.4328312109158587,-1.1436328700799665,0,0,0,1,0,0.0473448081855393,0,5.226612867393465e-06,1,2.00001045328037,1,0,0,0,1,1.2499999999999998,0.0,1.0,0.4338837391175582,-0.900968867902419,0,1913.275,1913.275,1913.275,1913.275,0,0.0003,0,0,0,1912.835,-0.0002351975790328975
2023-11-09 01:00:00+00:00,0.0,-0.0099999999999909,0.0099999999999909,9.052735380387124e-06,9.002316988918685e-06,1.0453225734785576e-05,0.0,0.0,1,0.3636363636363636,,0.0,0.0003,0.0,0,1.045322573478693e-05,5.226612867393465e-06,0,0,-0.1499999999998635,-0.1192857142856065,1.023482085384661,0.901249999999976,0.4207964387410881,0.6624343134510216,0,0,0,0,0,0.0472733684684389,0,0.0002352529099478,1,0.0,1,0,0,0,0,1.25,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0,1913.285,1913.285,1913.285,1913.285,0,0.0003,0,1,1,1912.835,0.0
2023-11-09 01:15:00+00:00,0.0199999999999818,0.0199999999999818,0.0199999999999818,7.985765610208393e-06,6.331303826142416e-06,1.0455848871160356e-05,0.0,0.0,1,0.5454545454545454,,0.0,0.0003,0.0,0,0.0,1.568352732983907e-05,0,0,-0.4700000000000273,-0.0633333333332672,0.8655998207995454,0.7887499999999648,0.3773000889780981,-0.685793636308981,0,0,0,0,0,0.0693940683670043,0,0.0,1,1.0,1,0,0,0,0,1.25,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0,1912.835,1912.835,1912.835,1912.835,0,0.0003,1,1,1,1913.105,0.00014115174596862623
2023-11-09 01:30:00+00:00,-0.0299999999999727,-0.0429999999998926,-0.0170000000000527,1.2687460952499892e-05,9.171228675072295e-06,1.9342713678205392e-05,0.0,0.0,1,0.3636363636363636,,0.0,0.0003,0.0,0,1.568352732983907e-05,5.2278424432796895e-06,0,0,-0.1700000000000727,-0.0280952380951976,1.152425192879587,0.7224999999999682,0.3139039889611811,0.1831770287159851,0,0,0,0,1,0.0583376671092015,0,0.0001411318249651,1,0.1111267946383473,1,0,0,0,0,1.25,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0,1912.835,1912.835,1912.835,1912.835,0,0.0003,1,1,1,1913.448,0.00017928968875202678
2023-11-09 01:45:00+00:00,0.0899999999999181,0.1300000000001091,0.0499999999997271,9.05422603878165e-06,7.694441143451946e-06,2.613675271745386e-05,0.0,0.0,1,1.0,,0.0,0.0003,0.0,0,0.0,6.272525554013932e-05,0,0,0.1630000000000109,0.0056071428572445,1.199691322319072,0.7533750000000055,0.2984095639505462,-0.0883852368896839,0,0,0,1,0,0.0586799657532968,0,0.0001792575497217,1,0.2624377144952952,1,0,0,0,0,1.2499999999999998,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,0,1913.105,1913.105,1913.105,1913.105,0,0.0003,0,0,0,1913.178,-0.0001411065260200628
2023-11-09 02:00:00+00:00,0.0630000000001018,0.0700000000001637,0.05600000000004,1.490199607764098e-05,1.394820816197738e-05,2.6131794135908493e-05,0.0,0.0,1,0.4545454545454545,,0.0,0.0003,0.0,0,0.0,3.65831734126894e-05,0,0,0.3430000000000746,-0.0067142857142844,0.9634964406226724,0.7183750000000089,0.2812796968448942,0.0057771677737355,0,0,0,0,1,0.1572787491657999,0,0.0001411264398816,1,0.2333004084776549,1,0,0,0,0,1.25,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0,1913.448,1913.448,1913.448,1913.448,0,0.0003,1,1,0,1913.228,2.6134525904053518e-05
2023-11-09 02:15:00+00:00,0.0,0.0200000000002091,-0.0200000000002091,1.5680838486958565e-05,1.0796730039900702e-05,1.56809614311193e-05,0.0,0.0,1,0.2727272727272727,,0.0,0.0003,0.0,0,0.0,1.5680715542516215e-05,0,0,0.3930000000000291,0.0148214285715751,0.908114050012526,0.6325000000000216,0.280908729458028,-1.0661826016506466,0,0,0,0,0,0.0661833433481994,0,2.6133842908401157e-05,1,0.0,1,0,0,0,0,1.25,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0,1913.178,1913.178,1913.178,1913.178,0,0.0003,1,0,0,1913.308,4.1814148653340766e-05
2023-11-09 02:30:00+00:00,-0.0499999999999545,-0.0699999999999363,-0.0299999999999727,7.98383012525568e-06,9.590117198298148e-06,1.567989596906738e-05,0.0,0.0,1,0.3636363636363636,,0.0,0.0003,0.0,0,2.6133842908401157e-05,0.0,0,0,0.2029999999999745,0.0416428571430577,0.8624182271538418,0.6642500000000382,0.2606227432242101,-0.1544377881303629,0,0,0,0,1,0.0763926287893585,0,4.181240030352e-05,1,0.6250261338429084,1,0,0,0,0,1.25,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0,1913.228,1913.228,1913.228,1913.228,0,0.0003,1,0,0,1913.378,3.658585026555805e-05
2023-11-09 02:45:00+00:00,-0.0399999999999636,-0.0199999999999818,-0.0599999999999454,7.983564858418418e-06,1.079571785151608e-05,1.5679404266277785e-05,0.0,0.0,1,0.3636363636363636,,0.0,0.0003,0.0,0,3.135930022764e-05,0.0,0,0,-0.0700000000001637,0.0745833333334161,0.6928057880122809,0.7317500000000337,0.2582439323032195,0.8838542612184238,0,0,0,0,1,0.1012529383915505,0,3.658451179010961e-05,1,0.5714494776287232,1,0,0,0,0,1.25,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,0,1913.308,1913.308,1913.308,1913.308,0,0.0003,0,0,0,,
